Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,DummyChurn,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
10.88242,60461.6,0,0,3928.936853,1,0,0,0,0,0,0,0,1
5.920795,6047.31,1,0,5878.566682,0,1,0,1,0,0,0,1,0
12.72643,21939.65,2,0,6104.958036,0,0,1,1,1,0,0,0,1
8.67513,18143.49,1,0,5972.406287,0,0,0,1,0,0,0,1,0
13.96183,34414.35,0,0,5244.106579,0,0,1,0,0,0,1,0,0
17.44896,82450.93,0,0,5084.802228,0,0,0,0,0,0,0,1,0
15.76032,14475.95,1,0,3603.27849,0,0,0,0,0,0,0,0,1
15.47722,46184.74,0,0,5332.977438,0,1,1,0,0,0,0,1,0
14.15469,48836.24,2,1,5864.873198,0,0,1,1,1,0,0,1,0
8.027062,19200.57,2,1,5346.745829,0,0,0,0,1,0,1,0,0
7.469608,96575.06,1,1,6067.585868,0,1,1,1,1,0,0,0,1
6.87197,62886.29,1,0,5902.886646,0,1,0,1,1,0,0,1,0
10.78213,14842.19,2,0,5815.917509,0,1,0,1,1,0,0,0,1
13.07377,34315.35,2,0,6171.94132,0,0,1,0,1,0,1,0,0
10.38714,80447.93,2,0,5717.977095,1,0,1,0,0,0,0,1,0
11.44228,17871.59,1,0,5894.022001,1,0,1,1,1,0,1,0,0
7.793657,21409.9,1,0,4962.803058,0,0,0,1,1,0,0,1,0
10.46363,42921.65,0,0,6121.363135,0,0,1,1,1,0,0,1,0
13.03666,40909.6,2,0,6379.279332,0,1,1,0,0,0,1,0,0
12.0758,53755.23,1,0,5615.5589,0,1,0,0,0,0,1,0,0
9.067273,71134.21,0,0,6101.379973,1,0,0,0,0,0,0,1,0
10.82034,12829.0,2,0,5087.668651,0,0,1,1,0,0,0,1,0
11.6564,38819.31,1,0,5381.382441,0,0,0,0,1,0,0,1,0
7.926134,22428.29,2,0,6624.884891,0,0,0,1,1,0,1,0,0
9.340315,15189.38,1,0,5686.820908,0,0,1,0,1,0,0,1,0
10.64974,142119.3,1,0,5694.946384,0,0,1,0,1,0,0,1,0
11.34692,32306.62,0,0,5329.419417,0,0,1,0,0,0,0,1,0
13.30768,20838.47,1,0,4604.128041,0,1,0,1,0,0,0,0,1
9.477588,71507.95,3,1,5450.604196,0,0,0,0,1,0,0,1,0
8.847661,31935.71,1,0,5486.748112,0,0,0,0,1,0,0,1,0
7.045836,43073.14,2,0,5610.48353,0,1,1,0,1,0,0,0,1
9.965984,27756.42,1,0,5837.932606,0,0,1,0,0,0,0,1,0
3.916862,73006.35,1,0,5317.113285,0,0,0,0,1,0,0,0,1
17.14776,12457.84,1,0,5936.67376,0,1,0,1,1,0,0,0,1
8.867727,24495.84,1,0,5890.989702,0,0,1,1,1,0,0,1,0
5.74758,62969.23,1,1,5334.978423,0,1,0,1,1,0,0,0,1
12.68993,79611.89,0,0,6955.375666,0,0,1,1,0,0,1,0,0
6.818286,65916.74,0,0,5454.520916,0,0,0,0,0,0,1,0,0
10.21912,33253.04,1,0,6123.254522,0,1,1,0,1,0,1,0,0
11.76937,66840.39,0,0,6183.945709,0,1,0,0,1,0,1,0,0
6.432641,69035.22,2,0,5594.44205,0,0,0,0,1,0,0,0,1
12.59274,36496.0,0,0,5610.20542,0,0,0,0,0,0,0,1,0
15.22905,36648.54,1,1,5814.514903,0,0,1,1,0,0,0,1,0
10.56812,46876.55,1,0,5152.428776,0,0,1,0,1,0,1,0,0
7.005782,28372.0,2,0,4937.315639,0,0,0,0,0,0,0,1,0
11.63648,51223.48,1,0,6519.801796,0,0,1,1,1,0,1,0,0
8.049492,48175.44,2,0,4858.775977,0,0,0,0,1,0,0,0,1
8.316257,47939.14,2,1,6198.053982,0,0,0,1,0,0,0,1,0
11.07912,42809.29,0,0,6587.367938,1,0,1,1,1,0,1,0,0
13.87881,13891.84,1,1,3514.589222,0,0,1,0,0,0,0,1,0
11.36686,25648.63,1,0,5203.323815,0,0,1,0,0,0,0,1,0
12.01067,11989.27,2,0,5115.87044,0,0,0,0,1,0,1,0,0
13.68359,7215.61,1,0,5082.897328,0,0,1,1,0,0,1,0,0
5.19746,23873.96,0,0,5168.014204,0,0,1,0,1,0,0,0,1
14.73392,58670.53,1,1,6503.687238,0,1,0,0,0,0,1,0,0
9.911478,86234.35,1,1,6173.702221,0,1,0,1,0,0,0,1,0
6.853036,16226.86,2,3,6181.959795,1,1,0,1,1,0,0,1,0
8.200976,94338.5,1,1,4974.663293,1,0,0,0,1,0,0,0,1
10.60332,17059.86,0,0,5052.572623,0,1,1,0,1,0,0,1,0
9.143203,51059.78,1,0,4761.278588,0,0,0,0,1,0,0,1,0
11.78286,20516.44,0,0,6595.169591,0,0,1,1,0,0,1,0,0
12.29903,62916.19,3,1,6629.310323,0,1,0,0,1,0,1,0,0
5.186747,52994.02,0,1,4163.015502,0,0,0,0,0,0,0,1,0
7.441818,27202.17,2,2,4929.50237,0,1,0,0,0,0,0,1,0
11.23249,9875.52,2,1,5684.304563,0,0,0,1,1,0,0,1,0
8.357857,21294.13,1,0,4149.822715,0,1,1,0,1,0,0,1,0
11.40933,25331.57,0,0,6354.692181,0,1,0,1,1,0,0,1,0
8.096864,26896.04,0,0,4930.158658,0,0,1,0,0,0,0,1,0
7.605829,22246.04,1,0,5280.921374,0,0,1,0,1,0,0,0,1
9.203141,42275.48,0,0,5240.404418,0,0,1,1,0,0,0,1,0
8.490236,38830.69,1,0,3802.601867,0,1,1,1,1,0,0,1,0
12.02212,22649.13,1,0,6313.28774,1,1,0,0,1,0,1,0,0
14.77266,97729.46,2,0,5553.7371,0,0,0,0,0,0,1,0,0
9.419488,10260.04,0,1,6162.045297,0,1,0,1,1,0,0,1,0
8.853702,4492.36,0,0,5253.956688,1,0,1,1,1,0,0,1,0
11.68828,43741.92,1,0,4318.58203,0,0,1,0,0,0,0,1,0
10.21363,3966.98,3,0,5888.376817,0,1,0,1,1,0,0,1,0
7.279855,61023.12,0,0,5333.340832,0,1,0,1,1,0,0,1,0
10.0308,27822.24,2,0,4091.156525,0,0,0,0,1,0,0,0,1
8.387156,21051.88,1,0,5695.712663,0,0,0,0,0,0,0,1,0
13.84152,19379.79,2,0,6259.78278,1,0,0,1,1,0,0,1,0
9.882078,14644.85,0,0,6543.668076,0,1,1,1,1,0,1,0,0
15.25952,21808.42,1,1,5220.997715,0,1,0,0,0,0,1,0,0
10.04811,63248.45,2,0,5655.286153,0,1,0,0,0,0,1,0,0
14.68473,14829.89,0,0,5259.588349,0,1,0,0,1,0,0,0,1
10.77214,92291.31,2,0,6656.287,0,1,0,0,1,0,1,0,0
15.736,30272.58,4,0,5473.581033,0,0,0,1,1,0,0,1,0
9.34555,49823.86,0,0,6061.845625,1,1,0,0,1,0,0,1,0
17.81793,33985.54,1,1,5999.064003,0,0,1,1,1,0,0,1,0
12.39937,72397.73,3,0,6174.314028,0,0,0,0,0,0,1,0,0
8.713419,7014.13,1,0,5552.256288,0,1,1,1,1,1,0,1,0
7.991076,16897.23,1,0,6309.663687,0,0,0,0,1,0,1,0,0
13.19852,56159.24,0,1,6532.644086,0,0,0,1,0,0,1,0,0
11.41706,50395.77,0,0,6280.766215,0,0,1,0,0,0,1,0,0
9.031147,45021.58,2,0,5381.978758,0,0,0,0,0,0,1,0,0
9.649844,48804.01,1,1,6839.025934,0,1,1,1,0,0,1,0,0
5.163759,81148.39,1,1,4170.178568,0,0,1,1,0,0,0,0,1
11.45201,4115.32,1,0,5333.699374,0,0,1,1,0,0,0,1,0
7.991317,59248.25,1,0,5713.631544,0,1,0,0,1,0,1,0,0
13.06108,83543.98,2,1,6589.069717,0,0,0,0,1,0,1,0,0
5.251395,28836.94,2,1,6516.704569,0,0,0,1,1,0,0,1,0
12.89005,7228.19,2,1,5714.467771,0,0,0,0,0,0,0,1,0
15.1921,52251.85,1,0,6174.837293,0,0,0,1,1,0,1,0,0
9.576327,22324.49,2,1,5329.313105,0,1,0,1,0,0,0,1,0
6.213067,35299.63,0,0,6154.993798,0,0,1,1,1,0,1,0,0
11.11995,158549.3,1,0,5676.643658,0,1,1,1,0,0,0,0,1
13.16727,15535.84,1,0,5626.093885,0,0,0,1,0,0,0,1,0
10.30581,66034.48,1,0,6637.249892,0,1,0,0,0,0,1,0,0
7.471035,24997.36,2,0,3347.326138,0,0,1,0,0,0,0,0,1
7.789435,49372.8,2,0,6234.113968,0,0,1,1,0,0,1,0,0
14.67012,13031.07,1,1,5075.816829,0,1,1,0,1,0,0,1,0
13.33731,83813.21,1,0,3572.738241,0,0,0,0,1,0,0,1,0
10.94239,19645.07,2,0,5934.090437,0,0,1,0,1,0,0,0,1
14.69877,79942.93,1,0,6076.755109,0,1,0,0,0,0,1,0,0
12.64209,80492.82,1,0,5809.15662,0,1,0,1,0,0,0,0,1
14.07128,125568.9,0,0,4740.002962,0,1,1,1,1,0,0,0,1
9.224662,23206.42,1,1,5291.716803,0,1,1,1,0,0,1,0,0
13.21238,50335.34,1,0,6619.456202,1,0,0,1,0,0,1,0,0
3.093001,69555.01,0,0,6098.579126,1,1,1,0,0,0,1,0,0
8.226943,39798.55,1,0,5731.179041,1,1,0,1,0,0,0,1,0
9.360835,11345.68,5,0,6262.462856,0,0,0,0,1,0,1,0,0
13.26643,19224.86,0,0,5758.399584,0,1,1,0,0,0,1,0,0
10.61778,14174.86,1,0,5895.135365,0,1,0,1,0,0,1,0,0
12.09291,72757.38,2,3,5728.24521,0,0,1,1,1,0,0,1,0
9.993283,25866.34,0,1,6307.538056,0,0,0,1,1,0,0,1,0
11.57025,77381.71,2,1,4355.447904,0,1,1,0,0,0,0,0,1
14.81549,65841.5,1,1,4944.584376,0,0,0,0,1,0,1,0,0
11.69295,128998.6,2,0,4780.816747,0,1,0,1,0,0,0,1,0
10.75625,256998.4,0,2,6343.939228,0,1,0,0,1,0,0,1,0
12.89898,42412.99,0,0,4615.447586,0,0,1,1,0,0,0,0,1
8.179697,147889.4,1,1,6024.865758,0,0,0,0,0,0,0,0,1
5.185535,41646.4,2,0,6498.14477,0,1,1,0,0,0,1,0,0
10.00295,67156.12,0,0,4167.667908,0,0,0,1,0,0,0,1,0
8.74571,125034.1,1,0,5056.498128,0,0,0,1,0,0,0,1,0
12.46976,23826.48,1,1,4972.468459,0,0,1,1,0,0,0,1,0
10.71363,56537.74,0,1,4116.511731,0,0,0,1,0,0,0,1,0
9.713643,24311.42,1,0,4759.907327,0,1,0,1,1,0,0,1,0
10.0409,33217.6,2,0,5132.685447,0,1,1,0,0,0,0,1,0
4.757756,32703.9,0,0,5084.889707,0,0,0,0,1,0,0,1,0
8.981113,30154.63,0,1,4480.306619,0,0,0,1,0,0,1,0,0
8.947114,34134.21,1,0,5550.321643,0,0,1,1,0,0,0,1,0
8.429623,61525.98,0,0,6071.79498,0,0,1,1,1,0,0,0,1
5.113906,83675.85,1,1,5345.046858,0,0,0,1,1,0,0,1,0
9.7879,48292.64,1,0,4957.435146,0,0,1,1,0,0,0,0,1
10.49575,13233.7,0,0,6002.578168,0,0,1,1,1,0,1,0,0
10.88233,55820.82,2,0,5893.622644,1,0,1,0,1,0,0,1,0
12.1649,62475.24,1,0,4934.319062,1,1,1,0,1,0,1,0,0
9.166549,27065.58,1,0,4443.076355,0,0,0,1,1,0,0,1,0
7.945183,31023.93,0,0,4956.677539,0,0,1,1,0,0,1,0,0
10.27395,57145.52,0,0,6706.905363,0,0,1,0,1,0,1,0,0
8.869603,22280.3,0,1,5385.589638,0,1,0,1,1,0,1,0,0
8.394378,26417.57,2,1,5662.268037,0,0,0,0,1,0,0,1,0
8.682296,42841.97,1,2,5747.654271,0,0,1,1,1,0,0,0,1
16.40248,22720.66,2,0,5087.557363,0,1,0,0,0,0,0,1,0
4.224255,87926.43,0,0,5284.511287,0,0,0,0,1,0,0,0,1
12.60495,90748.01,1,0,5102.051113,0,0,0,0,1,0,1,0,0
13.05523,41902.08,1,0,4880.587184,0,0,0,0,0,0,0,0,1
9.515041,71957.41,1,0,5612.009142,0,1,0,0,1,0,0,1,0
9.804896,32340.98,0,1,4796.464221,0,0,1,0,0,0,0,1,0
13.45927,11793.4,0,0,5390.477473,1,1,0,0,1,0,1,0,0
14.06274,78411.45,3,0,4984.78563,0,0,0,0,1,0,1,0,0
9.096632,18612.45,0,0,4301.135534,0,0,1,0,0,0,0,0,1
12.95862,61042.75,0,1,5645.623244,1,0,0,1,0,0,1,0,0
8.761838,33653.9,0,0,5614.790593,0,0,0,1,0,0,0,1,0
11.90177,85694.68,0,0,5088.812303,0,1,0,0,0,0,1,0,0
10.41218,30439.25,2,1,5524.916473,0,0,0,0,1,0,1,0,0
12.75335,5663.69,2,0,6486.342263,1,1,1,0,1,0,0,1,0
11.52287,30136.17,2,0,4799.331248,0,0,0,1,0,0,0,1,0
9.443369,98836.2,1,1,4203.265113,0,0,0,1,1,0,0,1,0
10.77736,11369.93,3,0,6337.777813,0,0,0,1,1,0,0,0,1
7.915823,35476.64,2,0,5924.499555,0,0,1,0,1,0,0,1,0
11.20001,50518.01,0,0,5659.754528,1,1,0,0,1,0,0,0,1
5.547142,36068.74,1,0,5813.907009,0,0,1,0,1,0,1,0,0
9.934332,87407.6,2,1,5890.196741,0,0,0,1,0,0,0,1,0
7.257865,31185.66,0,0,5736.40115,0,1,1,0,1,0,1,0,0
11.03721,75034.41,3,0,5194.999763,0,1,1,0,1,0,0,0,1
12.32894,13633.24,1,1,6230.059428,1,0,1,0,0,0,1,0,0
9.148549,25484.55,0,0,5600.167567,0,1,1,1,0,0,0,1,0
8.239255,49708.08,2,0,4951.211643,1,1,0,1,1,0,0,0,1
10.29679,29843.26,3,0,5651.302353,1,1,1,0,1,0,1,0,0
9.915906,55112.16,1,0,5397.665839,1,1,1,1,0,0,0,0,1
11.19586,163082.1,0,1,5193.997651,0,0,1,1,0,0,0,1,0
6.093676,33241.87,0,0,6578.562564,0,0,0,1,1,0,1,0,0
9.632954,50542.54,1,0,4643.404934,0,0,1,0,0,0,0,1,0
9.690982,31205.95,1,0,5897.480679,0,0,0,0,1,0,0,1,0
15.29137,45157.11,1,1,6175.832114,0,0,0,1,1,1,0,1,0
3.712647,32525.69,2,1,6277.545967,1,0,1,1,1,1,0,1,0
3.85093,48299.76,1,0,6339.601147,0,0,0,1,0,0,0,1,0
13.10561,7312.21,0,0,5422.646982,1,0,0,1,0,0,0,0,1
5.825619,63536.48,0,0,5318.331264,1,0,0,0,0,0,1,0,0
15.37298,72518.47,3,0,4696.683851,0,0,1,1,1,0,0,0,1
11.06803,15550.44,1,0,6180.701125,0,0,0,0,1,0,0,0,1
12.47085,41512.12,0,0,6153.937297,0,0,1,0,0,0,0,1,0
11.19187,16490.9,1,0,5180.245459,1,1,0,1,0,0,1,0,0
9.060299,19398.68,2,1,4610.018066,0,0,1,1,0,0,0,0,1
6.367803,13391.68,1,1,6246.940881,1,0,1,1,1,1,0,1,0
10.53982,80593.06,2,0,5970.386278,1,1,0,0,0,0,0,0,1
10.32772,173978.0,1,0,6605.855412,1,0,0,1,1,1,1,0,0
11.63792,14944.48,0,1,5341.756379,0,0,0,1,0,0,0,1,0
13.60982,50416.27,0,2,5518.35161,0,0,1,0,0,0,0,0,1
12.2879,20825.08,1,0,6004.311688,0,0,0,1,1,0,1,0,0
10.30157,49241.33,0,1,6484.077095,0,0,1,1,0,0,1,0,0
8.639223,18517.07,2,1,6417.345247,0,0,0,1,0,0,1,0,0
15.54947,35183.0,1,0,5099.333841,0,0,0,0,1,0,0,1,0
8.965315,53087.64,0,0,5747.925597,0,1,0,0,0,0,1,0,0
10.12368,18544.26,1,1,6069.26126,0,1,1,1,0,0,1,0,0
5.876435,16886.52,2,0,5514.722604,0,0,0,1,0,0,0,1,0
10.76147,95706.49,1,0,5169.811527,1,1,0,1,0,0,1,0,0
10.50809,34842.53,1,0,5089.309759,0,0,0,0,1,0,0,1,0
7.234753,23936.18,1,0,5557.902015,0,0,1,1,0,0,1,0,0
6.824295,9922.11,1,0,5547.914544,0,0,1,0,1,0,0,1,0
7.627938,40374.09,0,1,4458.339586,0,1,0,1,0,0,0,1,0
10.48089,73916.66,0,0,5756.010952,0,0,0,0,1,0,0,1,0
12.5176,9397.93,2,1,4678.84382,0,0,1,0,0,0,1,0,0
10.24503,45417.79,2,0,4986.700367,0,0,0,1,0,0,0,1,0
9.515782,12534.97,1,0,5932.680423,0,1,0,1,0,0,0,1,0
11.49116,48719.4,3,0,6433.080677,0,1,0,1,1,0,0,0,1
13.29687,20539.22,3,0,4657.315652,0,0,0,1,1,0,0,1,0
9.966367,47565.54,1,1,6074.125643,0,0,1,0,0,0,1,0,0
17.13733,12778.82,0,0,5407.07316,0,1,0,0,1,0,0,1,0
7.865494,17235.21,0,0,5432.427022,0,1,0,0,0,0,0,1,0
8.780929,50946.72,0,0,5418.636172,0,1,0,1,1,1,1,0,0
7.532241,84293.71,0,1,6305.471651,0,0,0,1,1,0,0,0,1
14.32642,51864.36,1,0,5005.866114,0,0,1,1,1,0,0,1,0
7.021583,22112.77,0,0,4787.756156,0,0,0,0,0,0,0,0,1
11.0988,82071.68,0,0,5101.277891,0,0,1,0,1,0,0,0,1
5.859626,26287.15,0,0,5978.652711,0,0,1,1,1,0,0,1,0
7.877643,92969.94,0,0,5147.718209,1,0,0,0,1,0,0,0,1
11.11999,58610.33,0,0,5712.51151,1,0,1,1,0,0,0,1,0
16.36195,37065.62,1,0,6645.186507,0,0,0,0,1,0,1,0,0
7.775552,14441.87,1,0,5147.808018,0,0,0,1,1,0,0,0,1
9.704564,28619.23,1,0,5163.3129,1,1,1,0,0,0,0,1,0
9.954496,84731.3,0,0,6324.792407,0,0,1,0,0,0,1,0,0
6.468432,68281.26,0,1,5426.315112,0,1,0,0,0,0,0,1,0
5.730845,15959.11,0,0,4763.445879,1,0,1,1,0,0,1,0,0
8.544211,14980.76,3,0,5833.458374,0,0,0,1,1,0,1,0,0
9.867683,17597.41,1,0,4767.934082,0,0,1,1,0,0,0,0,1
11.3974,19607.16,0,0,4927.749239,0,0,0,1,1,0,0,0,1
4.85258,20977.35,2,1,6074.8746,0,0,1,1,0,0,0,1,0
9.880673,57304.51,2,1,5837.262258,0,0,1,0,0,0,0,1,0
5.569496,81195.17,2,0,6192.63762,0,1,0,0,1,0,0,0,1
14.57287,19119.85,1,1,6055.261009,0,0,1,1,1,0,0,1,0
11.30121,146719.5,0,0,6511.608523,1,0,0,1,1,0,1,0,0
10.70375,58175.44,1,1,5807.811165,1,1,1,0,1,0,0,1,0
10.35157,47553.76,1,0,3789.797735,0,1,1,0,0,0,0,0,1
15.07977,24188.94,1,0,6093.659885,0,1,1,0,1,0,1,0,0
11.54422,14510.63,4,0,4761.06852,0,0,1,1,1,1,1,0,0
9.969188,74771.86,0,1,5834.963129,0,0,0,0,0,0,0,1,0
9.553584,28725.65,0,0,6705.630348,0,1,0,1,1,0,0,1,0
9.090057,36315.32,0,0,5801.206123,0,0,1,1,0,0,0,1,0
15.11505,17236.85,2,2,5887.870657,1,1,1,1,1,0,0,1,0
11.66727,32410.95,0,0,5532.984193,0,0,1,1,1,0,0,1,0
13.50438,21406.95,3,0,6564.863417,1,0,0,1,0,0,1,0,0
7.516,25515.76,2,2,6534.389245,0,0,1,1,0,0,1,0,0
5.917707,17152.68,1,0,6330.802447,0,0,1,1,1,0,1,0,0
12.71722,20693.63,0,0,6071.169112,0,0,0,1,0,0,0,1,0
10.88926,23011.03,0,0,6411.520424,0,0,1,0,1,0,1,0,0
10.59582,25276.46,2,0,5168.726317,1,1,0,0,0,0,0,1,0
11.41416,34596.24,1,1,5649.428932,0,0,1,0,1,0,0,0,1
7.624327,43211.84,1,0,4549.43734,0,0,0,1,0,0,0,1,0
6.542626,63433.58,3,0,5719.69414,0,0,1,0,0,0,0,1,0
10.35594,1050.46,1,0,6090.318161,1,1,0,1,1,1,1,0,0
12.54974,3048.28,3,0,5305.771174,0,0,1,1,0,0,0,1,0
17.59522,41036.59,2,0,6081.603462,1,0,0,1,0,0,1,0,0
9.99185,14652.88,0,0,6355.992915,0,1,1,1,1,0,0,1,0
12.54776,13363.47,3,0,6338.594614,0,1,0,1,0,0,1,0,0
14.012,62602.89,2,1,5661.364423,0,1,0,0,1,0,0,1,0
11.33648,65893.07,0,0,4750.441086,1,0,1,1,1,0,0,1,0
8.611381,19429.91,1,0,6075.221267,1,0,1,0,0,0,1,0,0
11.24169,13957.71,2,0,6282.975764,0,1,1,1,1,0,0,1,0
10.31648,4242.16,0,0,6613.783896,0,1,1,0,1,0,1,0,0
7.79697,26248.17,0,2,5757.088887,0,0,0,0,0,0,0,1,0
6.858262,35021.69,2,0,5690.433807,0,0,0,0,0,0,0,1,0
7.845949,43230.88,2,0,4337.149997,0,1,0,0,1,0,0,1,0
9.172501,10297.22,0,0,5432.940887,0,0,0,1,0,0,0,1,0
9.371011,43716.35,0,0,6068.222536,0,0,1,0,1,0,1,0,0
6.880176,43342.37,1,0,4249.716645,1,0,0,0,1,0,0,0,1
9.196199,7828.87,2,0,5950.933762,0,0,0,0,0,0,1,0,0
11.53912,40174.74,1,0,5394.514435,0,0,0,1,1,1,0,1,0
8.685498,29511.28,1,2,5055.502095,0,0,1,0,0,0,1,0,0
13.60832,82056.21,3,0,3569.479648,0,1,1,1,0,0,0,1,0
3.671674,27474.27,3,0,6529.773925,0,0,1,0,1,0,1,0,0
8.793558,20037.47,0,1,4975.669515,0,0,1,0,1,0,0,1,0
10.84557,52626.1,0,1,5839.250864,0,1,1,0,1,0,0,1,0
9.006029,123006.3,0,0,3376.351709,1,0,0,1,0,0,0,1,0
6.936565,27817.76,0,1,6335.387515,0,0,0,1,0,0,1,0,0
13.01421,23288.63,1,1,4974.114415,0,0,1,0,0,0,1,0,0
3.362072,76573.56,1,1,5360.346274,0,0,0,0,1,0,1,0,0
7.435907,13085.77,2,0,6196.784339,0,1,1,1,1,1,1,0,0
10.24188,10480.49,0,3,5081.314229,0,0,1,0,0,0,0,0,1
10.61307,51630.69,0,2,6535.516989,0,0,0,1,1,0,0,1,0
11.94654,46016.66,2,0,6391.040605,0,1,0,1,1,0,0,0,1
3.217473,4436.83,0,0,5214.288823,0,1,1,1,1,1,0,0,1
10.03353,117683.5,1,0,4537.352503,0,0,0,1,0,0,0,1,0
10.64494,24200.77,2,0,5815.077393,0,0,1,0,1,0,0,1,0
8.930603,21430.63,0,0,5901.736855,0,1,1,0,0,0,0,1,0
14.63927,163156.7,3,1,4958.925244,0,1,1,0,0,0,0,0,1
11.29101,24740.68,1,0,3891.731564,0,1,1,0,1,0,0,0,1
6.836654,12110.3,1,0,6374.14986,0,1,1,1,0,0,1,0,0
8.353363,53535.21,1,0,6499.362155,0,0,0,1,1,0,0,1,0
13.66895,15836.26,0,0,4642.465727,0,1,0,0,1,0,0,1,0
7.897277,29515.26,2,0,5509.232295,0,1,0,0,0,0,1,0,0
6.003569,33081.89,2,0,6235.066316,0,1,1,0,0,0,1,0,0
5.161611,3899.68,0,0,5452.509295,0,0,1,1,0,0,0,0,1
11.63485,17181.9,1,1,5465.291356,0,0,0,0,1,0,0,0,1
7.889915,15029.89,2,0,5222.447526,0,0,1,0,0,0,1,0,0
11.38978,9044.12,3,1,4663.249156,0,0,0,1,0,0,0,0,1
9.92907,56311.65,3,0,5714.242038,0,0,0,1,0,0,0,1,0
7.371937,36779.58,2,0,6483.348101,0,0,1,0,1,0,1,0,0
6.984431,68398.85,0,1,5874.0733,0,0,1,0,1,0,0,1,0
11.31872,65502.64,0,1,5739.667361,1,0,0,0,1,0,0,0,1
9.924963,5070.36,2,2,4373.931443,0,0,1,1,0,0,0,1,0
7.930711,40554.25,0,0,5653.877056,0,0,1,0,0,0,0,1,0
9.219293,122765.4,3,1,5500.10857,0,0,1,1,1,1,0,1,0
7.48647,74732.97,2,0,6078.532596,0,1,1,1,1,1,1,0,0
4.796609,10046.34,0,0,4016.522653,0,1,0,1,1,0,0,0,1
9.237924,52888.07,0,1,5953.601251,0,0,1,0,0,0,0,0,1
11.57345,36379.65,1,0,4708.151617,0,1,0,0,1,0,0,0,1
9.904571,34943.9,3,0,6271.997377,1,0,1,0,0,0,1,0,0
11.10415,15954.73,1,0,4309.391711,0,0,1,0,0,0,1,0,0
10.12587,32456.55,1,0,3495.239613,0,0,1,0,1,0,0,1,0
8.106295,8936.79,2,0,6211.784273,0,1,1,0,0,0,1,0,0
12.12624,42113.2,2,0,5180.761441,0,0,1,1,0,0,1,0,0
8.035783,18143.7,1,0,6595.253777,0,1,0,1,1,0,0,0,1
8.6347,13043.09,1,0,3692.139265,0,1,1,0,0,0,0,0,1
14.38138,36812.71,0,2,5425.114173,0,0,0,0,1,0,0,0,1
5.74823,72830.82,0,0,4420.771386,0,1,0,1,1,1,1,0,0
6.368564,37630.22,0,1,4852.53915,0,1,0,0,0,0,0,1,0
14.81596,56378.17,7,0,5512.145017,1,0,0,1,1,1,1,0,0
11.55533,34515.24,0,0,5640.561409,0,0,0,1,0,0,0,0,1
4.983086,35212.48,3,0,5869.378889,0,0,1,0,0,0,1,0,0
10.87347,28212.68,1,0,3270.009915,0,0,1,0,1,0,0,0,1
6.189949,37111.95,0,0,5833.372426,1,0,1,1,0,0,0,1,0
9.32394,16125.03,0,0,4688.00861,0,0,0,0,0,0,1,0,0
6.855149,37261.09,0,4,5689.315894,0,1,0,1,0,0,0,1,0
8.259933,50927.0,2,1,5645.707551,0,0,0,1,1,1,1,0,0
13.35703,80295.4,1,1,5583.623978,1,1,0,0,1,0,1,0,0
13.0284,45373.95,2,0,6753.968051,1,0,0,0,1,0,1,0,0
11.40089,33599.19,0,0,6263.757352,0,1,0,0,1,0,0,1,0
6.304843,34754.46,0,1,6140.647609,0,1,1,1,1,0,0,1,0
10.73749,62554.29,1,0,5313.315024,0,0,1,1,1,0,1,0,0
7.786296,3710.56,0,2,5804.098375,0,1,0,1,0,0,0,1,0
10.26142,46489.09,0,0,5570.11497,0,1,1,1,0,0,0,1,0
6.213528,54955.31,0,1,6025.459819,0,1,0,0,0,0,1,0,0
11.66757,10626.38,1,0,4977.596828,0,0,1,1,0,0,1,0,0
10.64368,93425.87,1,0,5630.968528,0,0,1,1,0,0,1,0,0
7.092099,20823.33,1,0,6055.20888,1,0,0,1,1,0,0,1,0
12.72561,73912.54,1,0,5430.887513,0,0,0,0,1,0,0,1,0
9.381688,25678.29,0,0,3561.612414,0,0,1,0,0,0,0,0,1
9.953286,38326.22,0,0,6687.67953,1,1,0,1,1,0,0,1,0
0.827544,53715.35,1,2,5441.578168,0,0,0,1,1,0,0,1,0
10.19731,45967.1,1,0,5694.030993,1,0,0,1,1,0,0,1,0
6.659046,94903.52,0,0,5087.470766,0,0,1,1,0,0,0,1,0
10.61585,22292.48,0,0,5245.350989,0,0,0,1,0,0,0,0,1
9.07607,54271.05,1,0,5588.162385,1,0,0,1,0,0,0,1,0
13.74043,61079.4,0,0,6419.956581,1,1,0,1,1,0,0,1,0
9.020448,28614.43,0,0,3830.124693,0,0,1,0,0,0,0,1,0
9.84351,22316.64,4,0,6832.868436,1,1,0,1,1,0,1,0,0
14.02325,22524.43,0,0,5931.491211,0,0,1,1,1,0,0,0,1
6.719136,49987.27,1,0,5205.119963,0,1,0,1,1,0,1,0,0
10.49267,2635.94,0,0,4395.076801,0,0,1,0,1,0,0,1,0
9.180051,30346.88,1,2,4859.940299,0,0,0,0,0,0,0,0,1
11.69593,123272.3,2,0,5231.943657,0,0,1,0,0,0,1,0,0
11.78497,14339.8,1,0,5978.10151,0,0,1,1,0,0,0,1,0
10.57287,22506.18,1,2,5547.79964,0,0,1,0,1,0,1,0,0
