Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
9.245218,57201.64,3,0,5785.96133,0,0,0,1,0,0,1,0
8.054444,6081.68,4,1,6714.393196,0,1,1,1,1,0,1,0
7.174153,26775.75,3,0,1761.872716,0,1,1,0,0,1,0,0
12.24262,37363.3,0,0,6107.912748,1,1,0,0,0,0,1,0
9.026579,42676.34,0,0,5727.479091,0,0,0,1,0,0,0,1
6.665835,16465.85,2,0,4732.155898,0,0,0,0,1,0,1,0
16.88379,31534.3,1,0,1040.201495,0,1,1,1,1,0,0,1
8.03185,27168.77,0,0,6199.853857,0,0,0,0,1,0,1,0
8.981113,30154.63,0,1,4480.306619,0,0,0,1,0,1,0,0
9.635516,51354.08,1,0,663.9805561,0,0,0,1,0,0,1,0
7.225885,134443.3,0,0,4516.882554,0,0,0,0,0,0,1,0
10.02798635,57559.65,1,0,854.4182496,0,0,1,0,1,0,1,0
11.02404,53952.59,1,0,1757.837077,0,1,1,1,1,0,1,0
12.83101,42883.22,0,0,5799.405302,0,0,0,1,0,0,0,1
7.279855,61023.12,0,0,5333.340832,0,1,0,1,1,0,1,0
7.122072827,16608.27,0,0,1248.626874,0,0,0,0,0,0,0,1
13.72595127,57844.94,2,0,1356.12218,0,1,0,1,0,1,0,0
14.55526,34919.68,1,0,6689.478561,1,1,1,1,1,1,0,0
8.073099,22946.95,1,1,5546.494271,0,0,0,1,1,1,0,0
7.093445651,44278.91,1,0,1043.284658,0,0,1,1,0,1,0,0
1.283458,43154.85,0,0,6493.121834,0,1,1,1,1,0,1,0
5.067851,33572.8,1,2,2297.2034,0,0,0,0,1,1,0,0
9.346761,8540.76,2,0,5250.358878,0,0,0,0,0,0,1,0
15.32417,53761.21,1,0,5826.681585,0,1,1,0,1,0,1,0
13.3042,76770.98,1,1,5105.145541,0,0,1,1,0,0,1,0
4.612988,21253.32,0,0,5229.143504,0,0,1,0,0,0,1,0
12.73968,36126.72,1,0,5753.585929,0,1,1,0,0,0,0,1
14.4014,14764.79,1,0,2013.177858,1,0,1,0,0,0,1,0
10.12355,52137.85,0,1,2693.549899,0,0,1,0,0,1,0,0
7.540632126,85147.06,0,0,1023.702263,0,0,0,0,1,1,0,0
10.02478,7873.98,1,1,4892.895989,0,0,0,0,1,0,0,1
10.59285179,35321.46,0,3,1522.289512,0,0,1,1,0,0,1,0
10.36513,8434.43,3,0,5883.186087,0,1,1,0,1,0,0,1
9.878807,28781.12,0,3,5695.835152,0,0,0,0,0,1,0,0
16.09553,66357.52,0,0,1076.991137,1,0,1,0,0,1,0,0
8.713443753,114398.35,2,0,1221.100604,0,0,0,0,0,1,0,0
11.4493,43120.73,1,0,5545.047634,0,0,0,1,1,1,0,0
15.51053,78989.36,1,1,1341.803325,1,0,0,0,1,0,1,0
12.67159952,13288.6,0,1,1768.55004,0,0,0,0,1,1,0,0
4.575379,13029.09,1,0,1821.752133,0,1,0,0,1,1,0,0
9.610898,81902.07,2,0,1450.000546,1,0,1,1,0,1,0,0
5.803708,36084.05,2,0,5128.882309,0,0,0,0,1,1,0,0
13.96589,44804.66,1,1,5288.937008,0,0,1,1,0,1,0,0
11.35043,52931.37,1,0,1837.760704,0,1,1,1,0,1,0,0
10.68312,54172.57,1,0,4866.05903,0,0,1,0,1,0,1,0
11.22864,18556.55,0,0,4976.840428,0,0,1,0,1,0,0,1
12.13702885,14185.42,2,0,292.4731737,0,1,1,0,0,0,1,0
15.78884,81116.37,1,0,732.5653824,0,0,1,0,0,0,1,0
9.24582929,7326.3,4,1,1192.174805,0,0,0,0,1,1,0,0
9.006661,13001.78,1,0,5469.698389,0,0,1,0,0,0,1,0
13.84738,36821.9,1,1,791.2910428,0,1,0,1,1,0,0,1
6.028391,38354.6,2,1,5828.46448,0,0,1,1,0,0,1,0
9.360451,23624.9,2,2,964.5339675,0,0,1,0,1,0,1,0
12.96774,10072.69,2,0,2227.799509,0,1,0,0,0,0,1,0
10.43721,17202.87,1,1,563.1178513,0,1,0,0,1,0,1,0
7.514067308,59158.79,2,0,1581.016214,1,0,0,1,1,0,0,1
10.15265,86449.72,0,0,849.8471125,0,0,0,0,0,0,1,0
13.75238289,20827.61,0,1,895.2266874,0,0,1,1,1,0,1,0
12.88716,51371.19,2,1,4430.367889,0,1,0,1,1,0,1,0
3.19378035,73656.97,1,0,1145.807042,0,0,1,1,0,1,0,0
7.583070893,34497.95,1,0,2122.146303,0,0,0,1,0,1,0,0
8.308668,13216.99,0,0,1166.216656,1,1,0,0,1,1,0,0
12.19131,13836.46,0,0,1070.918591,0,0,1,0,0,1,0,0
9.556514,20091.91,2,1,1535.243963,0,0,0,0,1,0,0,1
6.18537496,31282.78,1,0,302.3848209,0,1,0,0,1,0,0,1
10.28464,54482.53,2,1,1670.602657,0,1,1,0,1,1,0,0
7.254755,18694.86,0,0,4872.376444,0,0,0,1,1,1,0,0
8.242313408,39746.81,2,0,571.3635369,1,1,0,0,1,0,0,1
8.60264,20307.18,1,1,5118.485777,1,0,1,0,0,1,0,0
9.223647,22205.18,1,0,6010.445763,0,0,1,1,1,0,1,0
8.54892416,87535.71,0,1,1456.887443,0,1,1,0,1,1,0,0
11.02362934,96112.52,2,0,587.0970427,0,1,0,0,1,0,0,1
8.051613,13622.45,1,0,931.3751448,0,0,0,1,0,0,1,0
9.29595,13424.34,1,1,2960.453451,0,0,0,1,0,1,0,0
10.92378,6288.9,0,0,1398.226038,1,1,0,1,0,0,0,1
9.26731,15678.41,0,3,5930.862567,1,0,0,1,1,0,0,1
8.036878,19091.9,0,0,4910.205779,1,0,1,1,0,0,1,0
15.21903,19406.97,0,1,5006.001706,0,0,0,1,1,0,1,0
11.26555,23624.66,1,0,895.0975786,0,0,0,1,0,0,1,0
13.36027908,34112.1,0,0,1479.730181,0,0,1,1,1,0,0,1
8.951771,17974.85,2,0,4565.513222,0,1,1,1,0,1,0,0
8.94767,15215.24,1,2,5475.340643,0,0,0,0,0,1,0,0
8.319615273,37415.85,0,0,1751.748167,1,0,0,0,0,0,1,0
7.872117,6923.8,1,1,626.494018,0,0,0,0,1,0,0,1
10.35591,68517.92,2,2,1376.444987,0,0,1,1,1,1,0,0
9.942413,51302.78,0,0,982.3393738,0,0,0,0,0,0,1,0
14.35467948,31006.39,2,0,2847.700412,0,1,1,1,0,1,0,0
7.618887,16895.6,2,0,1601.994832,0,0,1,1,0,1,0,0
11.44113,4108.64,2,0,6071.213666,0,1,1,1,0,0,0,1
7.51567,35590.37,2,0,468.36494,1,0,0,1,0,0,0,1
13.67766,9410.18,2,0,4473.615207,0,0,0,1,0,0,0,1
11.01629,14142.98,2,1,4558.313091,0,0,1,0,1,0,1,0
11.64702,44641.21,0,1,1102.197408,0,0,0,1,0,1,0,0
10.38437058,39181.25,0,1,700.0279564,0,0,1,0,1,0,0,1
6.579744,75454.23,5,1,5745.359728,0,0,0,1,0,0,1,0
11.16575,41959.76,1,0,964.1421939,0,0,1,1,0,1,0,0
6.324142,30844.7,1,1,5733.035422,0,0,0,1,0,0,1,0
6.209465,81149.0,1,0,4934.723127,0,1,0,1,0,0,1,0
12.0039,31808.9,2,0,5940.705687,0,0,0,0,1,1,0,0
9.315203,52074.5,2,0,4468.541647,1,0,0,1,0,0,1,0
7.815757,18498.45,2,0,4807.120751,0,0,0,1,0,1,0,0
2.104824,70043.78,2,0,6218.382624,0,0,0,1,0,1,0,0
9.632814549,37631.4,3,0,2938.319116,0,1,1,0,0,0,1,0
8.656392,28758.05,0,1,2850.191042,1,1,1,1,1,1,0,0
16.10876,13397.57,1,0,5433.979472,0,0,0,1,0,0,1,0
4.146676,4846.55,2,0,5175.601342,0,0,1,1,1,0,0,1
8.688254477,69154.47,2,0,1422.716519,0,1,0,0,1,1,0,0
13.5414,61508.68,1,1,6799.261898,0,0,0,1,1,1,0,0
12.69243,23372.7,0,0,5696.26264,0,0,1,1,1,0,1,0
14.12367,24065.76,0,1,5284.821838,0,0,1,0,0,0,1,0
13.34997,59907.44,3,1,4334.844433,0,1,1,0,1,1,0,0
8.248608,31686.42,1,0,5751.088702,0,0,0,0,1,0,1,0
11.27661,101766.0,0,0,6048.018658,1,0,1,1,0,0,0,1
6.593316,28028.85,0,0,4887.271461,0,0,0,1,0,0,1,0
11.90199,42072.37,0,1,5052.845925,0,0,1,0,1,1,0,0
6.818286,65916.74,0,0,5454.520916,0,0,0,0,0,1,0,0
13.56065,38886.05,2,0,812.2973605,0,0,1,0,0,1,0,0
11.13605,6843.81,1,0,1525.81124,0,0,1,1,0,1,0,0
10.48123205,37149.4,0,0,1250.94478,1,1,0,0,1,0,0,1
10.27532,27361.32,1,0,4904.294892,0,0,1,0,0,0,1,0
9.915598,23353.6,1,0,5194.643427,0,1,1,0,1,0,1,0
7.655763,25696.67,0,1,1815.26546,1,0,0,1,0,1,0,0
10.653,28738.5,0,1,2733.904187,0,0,0,1,1,1,0,0
9.750038902,37358.13,1,0,1213.940165,1,1,0,0,0,0,1,0
8.42186,30067.59,1,0,6772.978906,0,0,0,1,1,1,0,0
10.78526,42529.4,2,2,583.5711218,0,1,0,0,0,0,1,0
9.930254,5917.37,0,0,1068.365286,0,0,0,1,0,0,0,1
10.29131,32382.9,1,1,1459.766208,0,0,0,1,0,0,0,1
12.01569,30077.16,3,1,3633.284673,0,0,1,0,0,0,0,1
12.73997,33430.29,1,0,5702.028301,0,1,1,0,0,0,0,1
4.122791832,97479.21,1,0,507.6007948,0,0,0,0,1,0,0,1
7.453585,17193.14,0,0,5615.851877,1,0,1,0,1,1,0,0
13.96678169,22853.63,1,0,638.4642534,0,0,0,0,0,0,1,0
7.690174,82673.37,0,1,1147.311353,0,1,1,1,0,0,1,0
10.444,67379.0,0,0,4551.440341,1,0,1,0,0,0,0,1
7.530198,67040.96,0,1,5161.84319,0,0,0,1,0,0,1,0
15.74148,67376.63,0,0,959.3986136,0,0,0,0,0,0,1,0
12.34646,50835.25,1,3,5464.765587,0,0,0,1,1,1,0,0
8.729509,24729.42,0,0,1110.224942,0,0,1,0,1,1,0,0
9.365159,14008.49,3,0,5319.79287,0,0,0,0,0,0,1,0
8.5852,33202.57,0,1,3879.472538,0,0,1,1,0,0,0,1
13.5599,37749.42,2,0,1389.232023,0,0,1,0,1,0,1,0
6.364065547,22247.54,0,0,1674.078908,0,0,1,1,0,0,1,0
11.63665,27720.47,1,0,5026.753166,1,0,0,1,1,0,0,1
11.81333,38594.57,1,1,5403.227013,0,1,1,1,0,0,0,1
15.2165,22555.47,0,0,4591.422629,1,1,1,1,1,0,0,1
9.014014,55861.93,1,1,1119.209524,0,0,0,1,1,1,0,0
14.62764,42461.74,1,1,2047.681612,0,1,0,1,0,0,0,1
13.25327303,71934.85,0,0,594.5451059,0,1,1,1,1,0,1,0
15.62886,60472.35,0,0,5399.848703,1,0,0,0,0,0,1,0
11.24506,143217.5,2,0,2089.469335,0,0,0,1,0,1,0,0
7.778344,23456.98,2,1,4466.695172,1,0,0,1,0,0,1,0
13.14335,24437.16,0,0,6185.198141,0,1,1,1,0,1,0,0
11.22831,7563.51,0,0,6139.695302,0,0,1,1,1,0,0,1
9.447065309,36229.21,2,0,1340.930156,0,1,1,0,0,1,0,0
4.652367,57944.08,1,0,761.9139877,0,1,0,1,0,0,1,0
11.88831901,37552.96,3,0,1035.02733,1,0,0,0,1,0,1,0
9.238339,47393.32,1,0,975.6560108,0,0,1,0,1,0,0,1
12.91437,63033.65,2,1,1243.099192,0,1,1,1,1,1,0,0
10.99981,20907.94,2,0,5331.810673,0,1,1,1,1,0,0,1
4.292596,15905.01,0,0,5227.179847,0,0,0,1,0,0,1,0
7.094794839,5694.61,1,0,1226.543716,1,1,0,1,0,1,0,0
12.71722,20693.63,0,0,6071.169112,0,0,0,1,0,0,1,0
8.758616,23567.27,0,2,885.0263451,0,0,1,1,1,0,1,0
9.40677,35242.17,2,0,6233.777957,1,1,0,0,1,0,0,1
13.20603,74781.03,2,0,6053.109934,0,1,1,0,0,0,1,0
11.69507,19274.89,1,0,5665.576718,1,0,1,1,0,0,0,1
7.021583,22112.77,0,0,4787.756156,0,0,0,0,0,0,0,1
7.615469,24516.61,0,0,4777.674258,0,0,1,0,0,0,1,0
11.793,118983.0,1,1,6548.644506,0,0,0,1,0,1,0,0
14.51058,1736.32,1,0,5199.476177,0,0,0,1,1,0,1,0
6.67582,15824.51,1,0,4136.166396,0,0,1,1,0,0,0,1
14.72704,98120.0,0,0,5682.484574,0,1,1,1,0,1,0,0
10.98554,41305.01,1,0,1146.502548,0,0,1,1,0,0,0,1
5.724732,11084.4,0,0,5924.59411,0,0,0,0,1,0,1,0
4.79622,27057.94,1,0,6146.916544,0,0,1,1,0,0,0,1
10.01552859,45860.11,0,0,1729.48154,0,0,1,0,1,0,1,0
8.898893,30716.0,0,0,6104.10638,1,0,0,0,0,0,0,1
5.543435,28348.26,0,0,5691.599692,0,0,0,0,0,0,1,0
9.216926,69312.83,1,0,2436.452255,0,1,0,0,1,0,0,1
17.29039,47972.37,1,0,5163.16137,0,1,1,0,1,1,0,0
8.704414121,18136.36,1,0,1971.551928,0,0,0,0,0,1,0,0
11.58716,79298.31,1,0,6322.394651,0,0,1,0,1,1,0,0
11.17686,20108.49,1,0,4089.200279,0,1,1,0,0,0,1,0
4.45179,49740.72,0,0,4620.749694,0,0,0,1,1,0,0,1
10.49636,16897.14,2,0,5472.923809,0,1,1,1,1,0,1,0
13.34933,59646.13,0,1,3850.216289,0,0,0,1,0,0,1,0
12.29069,1443.24,1,1,1772.729252,0,0,1,1,0,0,1,0
14.04061351,26391.1,1,0,1693.576099,0,0,0,1,1,0,1,0
10.85027,54741.36,3,2,1091.519949,0,0,0,0,1,1,0,0
10.63877,12845.65,0,0,1337.6353,0,0,0,0,1,0,1,0
10.17393,42780.53,1,1,2140.11456,1,1,1,1,0,1,0,0
10.55487,22354.8,2,0,4992.327344,0,0,0,0,1,0,0,1
10.76073,34786.58,1,0,4826.758437,0,1,1,0,0,1,0,0
9.832186,43027.81,1,0,6406.743794,0,1,1,1,1,0,0,1
4.778804,30989.61,0,1,5875.620719,0,0,0,0,0,0,0,1
9.8699522,59418.66,0,0,1283.103476,0,1,1,1,0,1,0,0
11.32314,58634.05,1,0,4459.144157,0,0,0,0,0,0,1,0
10.02758972,39468.79,1,1,1698.465833,0,1,0,1,0,1,0,0
8.263688,23553.75,0,0,1036.098256,0,1,0,1,0,0,1,0
9.877495,52810.57,1,0,1673.34866,0,1,0,1,1,1,0,0
13.3572,31230.32,0,1,4855.986258,0,0,0,0,0,0,0,1
10.67296,43925.68,2,0,1588.984136,0,1,1,0,1,1,0,0
7.446156322,2488.36,2,0,1135.519834,0,1,0,1,0,1,0,0
12.92019,12111.3,3,1,4544.638415,0,1,1,0,0,0,1,0
8.803547,44282.56,0,0,5338.376401,0,1,0,0,1,0,1,0
8.46938,51063.25,0,0,5777.025623,0,0,0,1,0,1,0,0
12.46495,36381.36,1,0,1903.284724,1,1,0,1,0,0,0,1
13.1997,45142.5,2,0,1215.994181,0,0,0,0,1,0,1,0
10.80393657,22365.28,1,0,1323.028419,0,0,0,1,1,0,1,0
9.594627,79846.11,0,1,5487.492711,1,0,0,1,1,0,1,0
12.95024,66156.08,2,1,1125.779521,0,0,0,0,1,1,0,0
9.644709,43750.46,1,0,4486.299295,0,1,0,1,0,0,1,0
6.915228797,20566.64,1,0,1402.20491,0,0,1,1,1,1,0,0
7.38333,19603.48,0,0,6215.161258,0,0,0,0,0,1,0,0
8.494806,25895.26,1,0,1117.452708,0,1,1,0,1,0,1,0
9.889878,66746.67,0,1,5656.931032,0,1,0,0,0,1,0,0
2.482674,8244.17,0,0,5532.170372,0,1,0,0,1,0,0,1
11.17925847,46353.07,4,1,1808.501398,0,0,0,0,0,1,0,0
7.65593436,72841.97,0,0,2112.65313,1,1,1,0,0,0,1,0
12.85761,21599.58,1,0,3874.362144,0,0,0,0,0,0,1,0
11.07187,10522.04,2,1,6661.40216,0,0,0,1,1,1,0,0
14.01485542,35302.52,1,1,1668.199119,0,0,0,1,1,0,1,0
12.16211,30388.27,0,0,1259.837146,0,0,1,1,0,0,0,1
13.40423523,21806.2,0,0,1350.716866,1,1,0,1,0,1,0,0
10.00281,82296.19,1,1,6127.72243,1,0,0,0,1,0,1,0
9.143203,51059.78,1,0,4761.278588,0,0,0,0,1,0,1,0
8.741825,8231.55,2,1,1601.761071,0,1,1,1,1,0,1,0
14.11844,19366.57,0,0,1227.924743,0,1,1,1,1,1,0,0
5.341231,13219.33,1,0,4629.932238,0,0,1,1,1,0,1,0
5.80921457,35949.37,0,0,2446.475453,0,0,0,0,0,1,0,0
8.840278,15679.34,2,0,4746.697941,0,0,0,1,1,1,0,0
10.64008,29599.71,0,2,5896.135561,0,0,0,1,1,0,1,0
15.26331077,22183.52,2,1,1488.81735,0,0,1,1,0,0,0,1
12.79584,54416.48,2,0,1398.283635,1,0,0,0,0,0,1,0
7.201032,16662.12,1,0,1230.940963,0,0,1,0,1,1,0,0
11.22655,54406.78,2,1,816.9425462,0,1,1,1,1,0,1,0
10.68024546,10403.59,2,1,1296.481055,0,0,1,0,1,0,1,0
16.01904,42343.23,0,1,6075.169598,0,1,1,0,1,0,1,0
14.54649,17666.42,1,0,6286.517671,0,0,0,0,0,1,0,0
11.2259,9355.0,1,1,5635.691786,0,0,1,1,0,0,1,0
0.120057716,72270.25,1,1,1464.442974,0,1,0,0,1,1,0,0
8.457343,22064.33,1,1,5405.598202,0,0,0,1,0,0,1,0
11.77649,44689.55,1,0,5932.384715,1,1,1,1,0,0,0,1
2.816821044,13155.79,0,1,289.9240291,0,0,0,0,0,0,0,1
8.677024,5512.35,0,1,5921.680845,0,1,1,0,0,1,0,0
10.74978,15358.09,1,2,4462.198964,0,0,1,1,0,0,1,0
15.43566,7582.93,2,1,1771.904961,0,1,1,1,0,0,1,0
5.285575,23785.52,1,0,6054.623559,1,0,1,1,0,0,1,0
10.35922638,11565.2,1,0,937.6860638,0,1,0,1,1,0,0,1
10.62745,34869.71,3,0,5516.527396,0,0,1,0,0,0,1,0
7.762996,49425.3,2,1,875.6471402,0,0,0,1,0,0,1,0
8.442478548,55081.63,1,0,1602.254193,0,1,1,0,1,0,1,0
13.07612,21232.67,2,1,6760.900419,1,1,0,1,1,1,0,0
8.387624096,82634.86,0,1,1324.330108,0,0,0,0,0,1,0,0
11.08317,29547.56,0,1,4185.58497,0,1,1,0,0,1,0,0
9.326261,19734.93,1,0,820.0487803,0,0,1,1,0,1,0,0
11.20259,25683.2,0,0,6318.942793,1,1,0,1,0,0,1,0
9.906298,57292.08,0,0,673.250968,0,0,1,0,0,1,0,0
17.82932,54875.71,1,1,1784.783191,0,1,0,1,0,0,1,0
12.71080854,68647.24,1,1,1112.686143,1,0,0,0,1,1,0,0
12.08731,23522.42,0,0,4981.220406,0,0,1,0,1,0,1,0
10.44765,105745.6,0,0,4235.297978,0,0,1,1,0,0,1,0
6.256478572,36705.32,1,1,567.3209248,0,0,1,1,0,0,1,0
4.138782,27601.96,1,0,6211.505298,0,0,1,0,1,0,1,0
6.554147,70716.07,0,0,1741.511236,0,0,1,0,0,1,0,0
3.577496502,20926.46,0,0,1729.615672,0,0,0,1,0,0,0,1
12.20196178,25428.86,0,0,529.9370637,0,1,1,0,0,0,0,1
10.79852,53224.48,0,0,6746.608618,1,0,1,1,1,1,0,0
13.15703,10315.72,0,0,2097.707886,1,0,1,0,0,1,0,0
12.18807,107207.5,1,0,5541.635777,0,0,1,1,1,0,0,1
10.83103688,57622.01,2,1,1751.02003,0,1,1,1,1,1,0,0
6.152569,6377.91,4,0,1432.922873,0,0,0,1,1,1,0,0
5.521606,44650.63,1,0,1228.5527,0,1,1,1,0,1,0,0
10.99604139,147436.94,0,1,1222.622089,0,0,0,0,1,1,0,0
3.459167,52464.43,1,0,5674.248741,0,1,1,1,1,0,1,0
12.37242269,36486.42,1,0,2155.00052,0,0,1,0,1,1,0,0
10.31167,32253.8,1,0,878.7758477,0,0,1,1,0,0,0,1
11.06785,41305.22,2,0,4420.056022,0,0,0,1,0,0,0,1
14.62580855,17888.07,1,0,935.5106086,0,0,1,0,1,1,0,0
13.65178245,29318.41,1,0,1029.123182,0,0,0,1,0,1,0,0
7.352338,64651.67,0,0,2168.702608,0,0,0,1,1,1,0,0
12.10286,29541.88,2,0,3076.415699,0,1,1,1,1,0,1,0
7.930553,41557.24,3,0,978.1726612,0,0,1,0,0,0,1,0
11.42866,35337.11,0,1,1170.139527,0,1,0,1,0,1,0,0
5.317716,32559.23,1,0,1171.985659,0,0,0,0,0,1,0,0
3.630705,32617.88,0,0,1420.169187,0,1,1,0,1,1,0,0
6.933869,38009.71,2,1,950.7410569,0,0,0,1,0,1,0,0
13.56414,8137.98,1,1,4904.424094,0,1,0,1,0,1,0,0
7.775552,14441.87,1,0,5147.808018,0,0,0,1,1,0,0,1
11.22426,17952.0,1,0,6205.48799,0,0,0,1,1,0,1,0
6.391658,27472.28,0,0,5714.326706,0,0,0,0,0,0,0,1
8.950709439,28937.89,1,1,1831.930109,0,1,1,0,1,1,0,0
14.97932,45924.54,1,1,5307.317588,0,0,1,1,1,1,0,0
11.14597,31308.75,0,0,5662.535202,0,1,0,0,1,1,0,0
9.909339,25315.36,1,0,1161.691491,0,1,0,1,1,0,0,1
4.606716,42380.25,0,0,5377.07267,0,0,0,0,0,0,1,0
13.50438,21406.95,3,0,6564.863417,1,0,0,1,0,1,0,0
12.23081,39258.2,1,0,2231.25397,0,1,1,1,0,0,1,0
8.754383,42008.27,3,1,1622.201707,0,1,1,0,0,1,0,0
13.44192,46550.44,1,1,5876.124132,0,1,1,1,1,0,1,0
10.65970319,26763.52,1,0,1221.696817,0,0,1,0,1,1,0,0
9.060003,49705.64,0,0,800.6201669,0,0,0,1,0,0,1,0
10.03651,37218.44,0,1,1622.823317,0,0,0,1,0,0,0,1
6.56167,64620.61,2,0,5862.329668,0,0,0,0,0,0,1,0
13.10835,9085.42,1,0,6489.765211,0,0,0,1,0,1,0,0
8.920833,14277.26,2,0,1429.357527,0,1,1,0,0,1,0,0
10.0308,27822.24,2,0,4091.156525,0,0,0,0,1,0,0,1
10.54,53719.81,0,0,6349.636467,0,0,1,1,1,0,1,0
7.627174,29226.84,1,0,4652.792551,0,1,0,0,1,0,0,1
15.92998,14038.55,0,0,4320.023398,1,0,1,0,0,1,0,0
9.593068,41481.81,1,0,506.014128,0,0,1,0,0,0,1,0
10.95526,25046.32,3,0,5817.251946,0,0,0,0,0,0,1,0
9.732859,24620.49,0,1,4681.487886,0,0,0,1,0,0,1,0
9.578665,9302.37,2,1,2025.467869,1,0,1,0,1,1,0,0
5.123084,35282.1,0,1,5403.266437,0,1,1,0,0,1,0,0
11.81175528,5028.44,0,0,708.8254196,0,0,1,0,1,0,1,0
9.545907757,3563.55,2,0,1535.462356,0,0,0,1,0,1,0,0
9.947737,87147.55,1,0,880.3136958,0,0,1,0,1,0,1,0
1.556784,69237.04,1,2,1522.674203,1,0,0,0,1,1,0,0
11.79444395,52050.69,1,0,1615.418802,0,0,1,1,1,0,1,0
11.04991,47854.43,1,1,1447.576599,0,0,0,0,1,0,1,0
10.51378,13801.14,2,0,5181.030493,0,1,1,0,0,1,0,0
13.31608,34127.24,3,0,1343.619348,0,0,1,0,1,1,0,0
16.01829,29438.79,0,1,4460.120921,0,0,0,0,1,0,1,0
9.317847,9278.76,1,0,5061.53662,0,0,1,0,0,0,1,0
8.298192,37073.43,3,1,4911.224326,0,0,0,0,0,0,0,1
8.239022,7172.86,2,1,6626.316041,1,0,1,0,0,1,0,0
11.15522,9791.48,2,0,905.0282527,0,1,0,0,0,0,1,0
6.482152,32854.92,1,0,1892.964163,0,0,0,1,1,1,0,0
4.900186,15771.28,1,0,6179.8226,0,1,0,1,1,0,1,0
4.452309,36072.22,1,1,6471.718103,0,0,1,1,1,0,0,1
11.98454,20089.1,2,0,397.7861758,0,0,0,0,0,0,0,1
12.9317,48414.97,1,0,2373.467756,0,1,1,0,0,1,0,0
9.627499,31896.6,0,1,6265.224971,1,0,1,1,1,1,0,0
7.11372,98298.22,0,0,839.5696843,0,0,0,0,0,0,0,1
10.37579,20755.11,0,0,605.5839866,0,1,1,0,0,0,1,0
8.954105,75507.18,0,2,5367.063694,0,0,1,1,1,0,1,0
15.36169948,19832.1,1,0,1572.393016,0,0,1,1,1,0,1,0
14.86709,23908.68,2,0,5422.994493,0,0,1,1,0,0,1,0
6.189949,37111.95,0,0,5833.372426,1,0,1,1,0,0,1,0
10.91251295,75443.13,1,2,1084.807286,0,0,0,1,1,0,0,1
5.430446293,32102.68,1,0,1228.537824,0,0,0,0,1,0,0,1
13.09743,32865.97,0,0,1071.774579,0,0,0,1,1,0,1,0
8.630403,5189.69,1,1,904.6029537,0,0,1,1,0,0,1,0
7.908482,59065.06,1,1,867.400478,1,0,0,1,0,0,1,0
9.758572,70057.28,2,0,5611.04531,0,0,1,0,1,0,0,1
14.6305,15635.34,2,0,6078.982231,0,0,1,1,1,1,0,0
16.4022,15263.7,2,0,6074.151439,0,1,0,0,0,0,0,1
11.24765,21397.92,1,0,6261.840951,0,0,1,1,1,0,1,0
8.892449,23838.68,1,0,1118.312856,0,0,0,1,0,0,1,0
12.61411193,17191.02,2,0,3040.553763,1,0,0,1,1,1,0,0
10.30116,45196.73,0,0,733.0960018,1,0,1,0,1,0,1,0
10.31019,36283.34,1,0,5906.432884,0,0,1,0,0,0,1,0
8.61275076,6878.84,1,0,1797.14783,0,1,1,0,0,0,0,1
13.28585,107174.6,2,0,924.5326675,0,1,1,0,0,0,1,0
8.927502,23813.32,0,0,1746.862212,0,0,0,1,1,1,0,0
11.78588,47832.25,0,1,4872.598082,0,0,0,1,1,1,0,0
17.03765,4855.88,1,1,982.9569892,1,0,0,0,0,1,0,0
10.4229,56497.63,1,0,4176.013803,0,0,1,1,0,0,1,0
8.994296,2855.7,1,0,6145.391472,0,0,0,1,0,1,0,0
16.9392,30943.33,1,0,5470.490324,1,0,1,1,1,0,0,1
5.287739,86111.94,1,0,4934.232191,0,0,0,0,0,0,0,1
8.330085,23778.28,0,0,6856.666585,1,0,1,1,1,1,0,0
8.063335935,11586.87,1,0,1664.080114,0,0,0,1,1,0,1,0
7.901812987,28162.54,1,0,457.8089454,0,1,1,1,0,0,0,1
9.718876,51321.51,0,0,5111.961455,0,0,1,0,1,0,0,1
16.42306,58887.16,0,0,981.7181093,1,1,1,1,1,0,1,0
11.21221327,60953.64,2,0,1034.285556,0,0,0,0,1,0,0,1
7.488474,13744.9,0,0,1026.949787,0,1,0,0,0,0,1,0
10.36494,34599.01,1,0,5740.030049,0,1,0,0,0,0,0,1
10.28906,6814.71,0,0,6413.177133,0,1,1,1,0,1,0,0
17.21943,37864.06,0,1,656.0906255,0,1,1,0,0,0,1,0
10.19477,44988.59,1,1,4113.33849,0,0,0,1,0,1,0,0
4.674749,45972.59,1,1,5673.339564,0,0,0,1,0,1,0,0
7.781912069,12908.78,2,0,1467.981883,0,1,0,1,1,1,0,0
8.645631,4600.87,1,0,5771.534863,0,1,0,0,0,0,1,0
11.31758,22910.31,1,1,5995.155978,1,0,0,1,0,0,0,1
6.691445,13561.91,2,0,4655.255882,0,0,1,1,0,0,1,0
8.288306,83027.06,2,0,1289.865177,0,1,0,1,0,0,1,0
6.483393995,98173.49,1,0,993.8801154,0,0,1,1,1,0,1,0
6.754503,31492.57,0,0,1170.676993,0,0,1,1,1,0,1,0
6.945499,58086.96,1,0,4760.987806,0,1,1,1,0,1,0,0
